Cluster,InvoiceNo,StockCode
1,537065,62
1,537154,55
1,537201,69
1,537216,18
1,537217,4
1,537224,152
1,537256,11
1,537457,19
1,537468,19
1,537476,3
1,537793,29
1,537813,7
1,537818,52
1,537822,30
1,537852,86
1,537868,74
1,537887,10
1,538003,19
1,538196,15
1,538279,7
1,538354,68
1,538356,21
1,538518,133
1,538522,6
1,538526,4
1,538532,13
1,538625,54
1,538630,54
1,538660,42
1,538687,5
1,538783,30
1,538785,8
1,538826,82
1,538844,17
1,538991,45
1,539039,61
1,539044,66
1,539087,12
1,539088,24
1,539144,3
1,539257,6
1,539303,8
1,539319,4
1,539330,7
1,539338,25
1,539374,22
1,539421,38
1,539439,21
1,539444,35
1,539446,29
1,539465,12
1,539466,23
1,539488,43
1,539489,2
1,539564,6
1,539578,6
1,539629,6
1,539654,50
1,539727,3
1,539728,54
1,539761,26
1,539858,3
1,539957,64
1,540033,49
1,540099,41
1,540160,3
1,540166,3
1,540176,34
1,540183,21
1,540247,155
1,540253,8
1,540275,21
1,540276,21
1,540277,31
1,540357,42
1,540364,45
1,540372,171
1,540405,5
1,540458,148
1,540469,97
1,540478,8
1,540480,41
1,540496,20
1,540507,6
1,540546,34
1,540550,93
1,540644,35
1,540785,4
1,540908,2
1,540946,16
1,540976,47
1,540979,32
1,540983,5
1,541021,19
1,541106,2
1,541115,69
1,541204,16
1,541215,76
1,541280,61
1,541287,3
1,541316,6
1,541430,35
1,541518,101
1,541530,35
1,541596,103
1,541631,71
1,541680,16
1,541843,61
1,541932,32
1,541965,52
1,542080,52
1,542084,21
1,542102,56
1,542107,122
1,542122,24
1,542192,109
1,542215,41
1,542269,30
1,542276,45
1,542284,24
1,542303,93
1,542397,17
1,542398,68
1,542423,22
1,542428,21
1,542586,33
1,542619,49
1,542629,46
1,542632,5
1,542662,42
1,542713,49
1,542789,58
1,542864,20
1,542920,5
1,542921,2
1,542933,14
1,542934,27
1,543047,4
1,543099,34
1,543116,41
1,543174,14
1,543179,37
1,543188,62
1,543253,2
1,543277,57
1,543286,18
1,543300,129
1,543370,80
1,543394,5
1,543555,68
1,543650,2
1,543737,52
1,543829,15
1,543831,10
1,543852,9
1,543911,30
1,543994,4
1,544035,21
1,544037,51
1,544045,8
1,544073,10
1,544108,16
1,544111,22
1,544160,50
1,544278,65
1,544286,74
1,544307,16
1,544339,32
1,544351,4
1,544355,52
1,544392,22
1,544400,12
1,544484,38
1,544495,42
1,544568,48
1,544667,34
1,544673,63
1,544689,2
1,544790,83
1,544824,131
1,544918,49
1,544920,24
1,544924,17
1,544931,52
1,544970,52
1,545004,35
1,545013,17
1,545019,29
1,545041,16
1,545086,12
1,545226,95
1,545227,98
1,545232,61
1,545340,69
1,545398,46
1,545399,39
1,545447,66
1,545530,98
1,545645,3
1,545701,65
1,545719,68
1,545845,12
1,545865,8
1,545914,51
1,545937,56
1,545998,50
1,546091,81
1,546096,55
1,546103,5
1,546132,3
1,546160,32
1,546236,48
1,546252,62
1,546378,38
1,546385,22
1,546411,5
1,546464,4
1,546530,27
1,546569,45
1,546684,29
1,546739,42
1,546754,3
1,546760,29
1,546774,98
1,546789,9
1,546843,25
1,546851,34
1,546862,37
1,546875,51
1,546882,21
1,546979,13
1,546992,16
1,546999,6
1,547037,4
1,547047,6
1,547063,281
1,547086,9
1,547094,31
1,547102,67
1,547194,38
1,547196,4
1,547209,82
1,547253,68
1,547340,5
1,547383,44
1,547387,44
1,547493,13
1,547497,64
1,547510,49
1,547568,42
1,547787,5
1,547799,21
1,547822,48
1,547832,22
1,547892,68
1,547947,19
1,547972,5
1,548160,53
1,548169,29
1,548190,3
1,548212,40
1,548257,28
1,548258,30
1,548289,43
1,548324,11
1,548353,20
1,548358,54
1,548359,3
1,548363,9
1,548404,63
1,548409,33
1,548410,4
1,548494,4
1,548496,35
1,548561,35
1,548565,13
1,548606,3
1,548666,82
1,548899,6
1,548968,52
1,548978,46
1,548987,94
1,549192,13
1,549272,3
1,549300,41
1,549316,63
1,549412,5
1,549435,21
1,549522,32
1,549568,76
1,549577,141
1,549578,32
1,549588,20
1,549590,7
1,549595,8
1,549746,30
1,549831,40
1,549835,20
1,549927,21
1,549928,2
1,549953,56
1,549980,12
1,550016,38
1,550031,4
1,550122,4
1,550135,2
1,550137,57
1,550145,30
1,550159,14
1,550183,74
1,550193,92
1,550201,32
1,550272,29
1,550279,40
1,550344,14
1,550438,42
1,550476,2
1,550613,21
1,550620,21
1,550661,17
1,550667,6
1,550774,29
1,550779,16
1,550899,53
1,550911,58
1,550968,40
1,551014,127
1,551035,24
1,551054,20
1,551055,10
1,551062,6
1,551563,5
1,551564,33
1,551662,8
1,551727,41
1,551809,28
1,551849,35
1,551851,2
1,551952,2
1,552013,94
1,552039,176
1,552042,44
1,552149,39
1,552171,4
1,552313,29
1,552315,61
1,552365,35
1,552563,55
1,552572,21
1,552624,65
1,552694,43
1,552699,8
1,552819,23
1,552825,35
1,552826,74
1,552851,23
1,552864,58
1,552878,32
1,552879,22
1,552886,28
1,552957,16
1,553045,12
1,553052,15
1,553062,4
1,553088,39
1,553095,5
1,553102,3
1,553120,29
1,553125,26
1,553134,34
1,553182,103
1,553192,16
1,553210,32
1,553344,4
1,553404,16
1,553405,25
1,553411,44
1,553472,16
1,553527,53
1,553540,47
1,553607,25
1,553614,4
1,553625,4
1,553661,33
1,553671,42
1,553679,23
1,553762,25
1,553831,33
1,553859,57
1,553879,54
1,553919,27
1,553928,2
1,553978,6
1,553997,13
1,554003,5
1,554026,6
1,554034,3
1,554070,30
1,554072,25
1,554097,34
1,554098,256
1,554104,52
1,554124,54
1,554131,31
1,554132,44
1,554151,141
1,554282,6
1,554283,54
1,554286,18
1,554348,66
1,554350,6
1,554353,15
1,554640,8
1,554667,14
1,554699,21
1,554700,6
1,554707,6
1,554709,3
1,554712,22
1,554814,42
1,554834,2
1,554859,9
1,554919,3
1,554938,33
1,555009,22
1,555147,41
1,555158,76
1,555162,33
1,555340,84
1,555352,11
1,555382,5
1,555473,36
1,555477,47
1,555513,3
1,555531,17
1,555550,16
1,555572,47
1,555933,17
1,555936,17
1,556016,5
1,556017,29
1,556018,2
1,556019,7
1,556072,20
1,556127,49
1,556187,15
1,556241,47
1,556484,199
1,556503,76
1,556507,60
1,556529,23
1,556578,67
1,556579,70
1,556667,4
1,556670,7
1,556714,6
1,556751,13
1,556784,101
1,556845,55
1,556960,26
1,556961,6
1,556968,3
1,557007,60
1,557119,21
1,557121,5
1,557145,28
1,557146,7
1,557217,98
1,557218,5
1,557222,81
1,557247,22
1,557294,4
1,557319,49
1,557322,57
1,557427,28
1,557466,82
1,557472,62
1,557474,13
1,557485,6
1,557527,9
1,557571,13
1,557621,90
1,557626,43
1,557670,6
1,557671,38
1,557673,13
1,557776,40
1,557853,21
1,557878,103
1,557893,11
1,558057,39
1,558074,7
1,558089,26
1,558099,70
1,558100,22
1,558201,2
1,558315,66
1,558368,57
1,558534,38
1,558536,23
1,558537,7
1,558684,45
1,558814,23
1,558861,56
1,558870,3
1,558871,15
1,558881,60
1,559004,19
1,559032,36
1,559036,32
1,559048,4
1,559096,3
1,559134,59
1,559145,20
1,559202,53
1,559255,2
1,559310,26
1,559311,37
1,559322,7
1,559356,44
1,559357,64
1,559362,39
1,559457,20
1,559465,24
1,559505,19
1,559510,34
1,559519,4
1,559554,20
1,559557,77
1,559673,42
1,559676,46
1,559679,40
1,559704,30
1,559706,21
1,559815,5
1,559889,9
1,559907,40
1,559928,53
1,559940,5
1,559941,3
1,559942,3
1,559944,3
1,559948,27
1,560093,14
1,560209,153
1,560234,24
1,560255,70
1,560257,17
1,560258,8
1,560286,6
1,560299,31
1,560360,75
1,560398,32
1,560453,53
1,560504,178
1,560527,30
1,560569,36
1,560590,76
1,560592,2
1,560602,20
1,560604,5
1,560695,5
1,560729,50
1,560782,26
1,560868,23
1,560887,4
1,560991,48
1,561027,10
1,561037,42
1,561048,5
1,561051,28
1,561052,5
1,561053,2
1,561077,52
1,561194,31
1,561208,27
1,561224,5
1,561242,27
1,561397,2
1,561474,22
1,561488,23
1,561507,69
1,561627,43
1,561647,29
1,561671,10
1,561679,24
1,561873,37
1,561875,15
1,561879,34
1,561880,5
1,561898,44
1,561902,23
1,561911,62
1,561926,84
1,562002,13
1,562029,7
1,562031,274
1,562034,38
1,562040,2
1,562042,22
1,562085,46
1,562101,93
1,562123,4
1,562166,39
1,562218,52
1,562285,2
1,562332,4
1,562348,57
1,562353,32
1,562372,6
1,562377,97
1,562381,29
1,562439,22
1,562447,6
1,562457,40
1,562538,7
1,562595,8
1,562602,58
1,562608,89
1,562652,21
1,562688,166
1,562733,40
1,562770,44
1,562807,62
1,562844,14
1,562850,17
1,562880,29
1,562980,84
1,563019,24
1,563020,23
1,563074,22
1,563166,13
1,563238,14
1,563241,41
1,563288,36
1,563351,44
1,563353,45
1,563356,7
1,563404,94
1,563430,25
1,563532,33
1,563540,29
1,563557,165
1,563616,5
1,563658,7
1,563714,30
1,563749,29
1,563819,8
1,563900,4
1,563940,41
1,563943,16
1,563954,31
1,563955,3
1,564057,29
1,564061,118
1,564093,55
1,564095,10
1,564145,22
1,564146,4
1,564150,57
1,564173,38
1,564189,26
1,564305,42
1,564310,7
1,564311,4
1,564312,6
1,564346,74
1,564372,68
1,564383,3
1,564432,32
1,564532,10
1,564561,7
1,564629,2
1,564660,41
1,564734,120
1,564752,31
1,564856,90
1,564897,10
1,565014,15
1,565218,37
1,565222,5
1,565311,2
1,565443,49
1,565457,17
1,565580,12
1,565598,12
1,565631,10
1,565836,38
1,565865,67
1,566041,26
1,566076,44
1,566079,37
1,566089,7
1,566163,67
1,566193,55
1,566195,81
1,566207,9
1,566219,57
1,566220,25
1,566227,16
1,566233,60
1,566242,8
1,566244,5
1,566246,8
1,566255,18
1,566257,9
1,566258,79
1,566259,7
1,566260,9
1,566282,21
1,566291,108
1,566310,19
1,566311,4
1,566317,37
1,566395,12
1,566400,92
1,566405,23
1,566408,126
1,566481,3
1,566482,67
1,566494,17
1,566561,72
1,566571,75
1,566575,8
1,566617,16
1,566673,20
1,566759,4
1,566773,19
1,566788,26
1,566790,26
1,566816,31
1,566913,108
1,566917,21
1,566938,16
1,566976,116
1,567062,47
1,567076,28
1,567161,29
1,567172,7
1,567182,52
1,567183,390
1,567197,48
1,567298,13
1,567338,22
1,567339,50
1,567341,43
1,567374,17
1,567385,22
1,567429,27
1,567457,28
1,567484,28
1,567504,42
1,567610,42
1,567615,21
1,567633,2
1,567634,4
1,567653,56
1,567669,6
1,567756,9
1,567853,110
1,567865,31
1,567890,84
1,567929,36
1,567962,17
1,567975,28
1,568047,27
1,568056,37
1,568065,75
1,568069,51
1,568083,14
1,568101,49
1,568152,53
1,568193,105
1,568321,40
1,568485,6
1,568510,58
1,568512,5
1,568513,22
1,568528,54
1,568593,68
1,568645,28
1,568650,91
1,568671,73
1,568673,11
1,568697,17
1,568781,16
1,568792,45
1,568877,18
1,568898,51
1,569020,48
1,569021,9
1,569026,76
1,569046,61
1,569097,26
1,569127,12
1,569241,46
1,569243,32
1,569244,16
1,569253,62
1,569332,70
1,569334,8
1,569337,6
1,569406,70
1,569481,47
1,569488,46
1,569514,36
1,569555,113
1,569556,62
1,569558,18
1,569568,88
1,569570,25
1,569571,13
1,569572,10
1,569573,33
1,569653,100
1,569728,41
1,569740,5
1,569741,26
1,569815,21
1,569839,6
1,569846,127
1,569857,5
1,569858,5
1,569910,44
1,569912,6
1,570002,24
1,570018,3
1,570027,43
1,570028,3
1,570114,8
1,570128,6
1,570188,15
1,570218,50
1,570242,31
1,570273,52
1,570429,4
1,570448,65
1,570458,137
1,570467,101
1,570499,54
1,570512,6
1,570513,17
1,570516,20
1,570521,62
1,570594,33
1,570598,90
1,570660,21
1,570701,37
1,570793,16
1,570964,61
1,571030,50
1,571034,102
1,571035,57
1,571058,23
1,571065,78
1,571142,20
1,571184,24
1,571193,14
1,571227,32
1,571239,32
1,571272,35
1,571289,71
1,571298,6
1,571318,30
1,571328,98
1,571360,19
1,571438,42
1,571502,65
1,571505,31
1,571547,4
1,571548,29
1,571561,20
1,571629,39
1,571670,65
1,571671,119
1,571705,53
1,571747,63
1,571824,79
1,571828,75
1,571842,4
1,571843,3
1,571853,7
1,571864,16
1,571905,28
1,571939,18
1,571945,16
1,572028,52
1,572030,44
1,572031,3
1,572082,69
1,572128,13
1,572229,48
1,572331,39
1,572336,23
1,572443,3
1,572499,97
1,572504,4
1,572558,47
1,572567,84
1,572671,12
1,572672,10
1,572676,46
1,572732,49
1,572733,5
1,572772,16
1,572773,4
1,572896,38
1,572902,5
1,572932,21
1,572946,27
1,573020,55
1,573035,58
1,573151,129
1,573153,60
1,573195,30
1,573200,2
1,573289,41
1,573356,4
1,573357,2
1,573362,115
1,573384,20
1,573385,38
1,573413,67
1,573548,62
1,573577,3
1,573763,26
1,573778,14
1,573840,5
1,573846,8
1,573874,32
1,573904,154
1,573924,17
1,574012,2
1,574015,43
1,574044,2
1,574049,17
1,574054,38
1,574092,21
1,574303,9
1,574328,208
1,574336,55
1,574532,135
1,574544,107
1,574545,42
1,574550,62
1,574587,61
1,574588,3
1,574631,5
1,574678,89
1,574707,78
1,574709,53
1,574732,47
1,574733,57
1,574777,19
1,574830,22
1,574834,23
1,574835,17
1,574885,9
1,574892,36
1,575050,4
1,575146,24
1,575201,3
1,575213,3
1,575214,25
1,575219,66
1,575220,11
1,575255,5
1,575331,60
1,575333,22
1,575335,9
1,575340,43
1,575418,2
1,575491,181
1,575507,29
1,575512,68
1,575516,116
1,575579,3
1,575612,52
1,575647,46
1,575687,44
1,575854,59
1,575896,39
1,575915,9
1,575978,6
1,576019,37
1,576063,11
1,576082,14
1,576083,11
1,576147,33
1,576219,16
1,576220,3
1,576269,20
1,576275,6
1,576359,7
1,576521,14
1,576590,60
1,576599,57
1,576650,92
1,576651,27
1,576672,22
1,576775,3
1,576787,35
1,576860,83
1,576895,2
1,576910,45
1,576927,80
1,577009,31
1,577021,3
1,577034,84
1,577039,43
1,577046,58
1,577054,4
1,577126,56
1,577148,9
1,577152,23
1,577157,44
1,577289,2
1,577314,34
1,577316,43
1,577403,27
1,577523,11
1,577609,72
1,577726,6
1,577732,12
1,577745,18
1,577754,34
1,577772,22
1,577783,35
1,577800,36
1,577816,28
1,577845,22
1,578024,36
1,578033,27
1,578053,20
1,578068,115
1,578069,16
1,578125,45
1,578233,205
1,578244,39
1,578283,7
1,578292,72
1,578321,4
1,578354,23
1,578356,3
1,578441,3
1,578480,12
1,578509,10
1,578513,55
1,578541,124
1,578666,66
1,578675,38
1,578702,56
1,578793,10
1,578811,48
1,578858,82
1,579093,63
1,579094,37
1,579163,4
1,579164,2
1,579167,156
1,579189,2
1,579259,14
1,579267,38
1,579339,5
1,579412,23
1,579446,32
1,579523,7
1,579525,24
1,579538,14
1,579551,9
1,579552,17
1,579692,68
1,579749,34
1,579759,3
1,579784,8
1,579792,67
1,579837,8
1,579881,27
1,579885,147
1,579938,73
1,579940,21
1,580059,23
1,580129,37
1,580130,8
1,580133,38
1,580153,47
1,580160,56
1,580188,80
1,580279,53
1,580297,8
1,580318,34
1,580511,27
1,580615,78
1,580652,33
1,580665,29
1,580734,21
1,580735,32
1,580750,39
1,580759,48
1,580880,39
1,580910,7
1,581020,40
1,581021,24
1,581135,7
1,581146,120
1,581375,12
1,581404,62
1,581419,27
1,581476,65
1,581516,15
1,581578,37
1,C540250,3
1,C540270,2
1,C542060,2
1,C542150,2
1,C542910,2
1,C548193,6
1,C555935,17
1,C559461,6
1,C569743,5
1,C575224,11
1,C578124,7
2,537456,2
2,537657,5
2,537658,3
2,537659,9
2,538397,48
2,539491,15
2,539731,54
2,540267,46
2,540689,4
2,540691,44
2,540698,23
2,540815,3
2,540818,2
2,541206,79
2,541570,33
2,541608,2
2,541711,106
2,541789,93
2,543378,2
2,543379,4
2,543387,13
2,543518,48
2,543989,69
2,544479,76
2,544480,43
2,544672,44
2,545475,82
2,546067,4
2,546780,19
2,547708,13
2,547796,12
2,547812,4
2,548010,15
2,548011,89
2,548211,16
2,548969,9
2,548970,6
2,548993,32
2,550710,9
2,550711,3
2,551234,3
2,551345,8
2,552845,6
2,552882,15
2,552883,92
2,552978,67
2,553368,17
2,553470,11
2,553471,9
2,553473,3
2,553475,5
2,553546,73
2,553682,4
2,554037,4
2,554358,2
2,554366,4
2,554827,50
2,554845,8
2,555160,13
2,555164,13
2,555400,68
2,555401,21
2,555920,12
2,556255,12
2,556415,64
2,556723,7
2,556726,9
2,556917,138
2,557125,11
2,557263,52
2,557328,59
2,557788,4
2,558262,72
2,558263,11
2,558311,20
2,558775,6
2,558776,6
2,559700,5
2,559919,22
2,560080,10
2,560580,84
2,560646,7
2,560648,7
2,560710,9
2,561388,37
2,561462,3
2,561655,7
2,561659,6
2,562046,219
2,562153,22
2,562541,6
2,562789,96
2,562790,10
2,563076,119
2,563165,7
2,563589,13
2,563590,18
2,563613,171
2,563614,97
2,564169,2
2,564650,41
2,564651,4
2,564764,5
2,565145,8
2,565291,5
2,565383,18
2,565589,2
2,565967,51
2,566217,33
2,566557,57
2,566566,69
2,566595,16
2,566931,3
2,566933,16
2,566934,8
2,566935,5
2,566936,7
2,567280,66
2,567290,38
2,567306,53
2,567381,12
2,567384,16
2,567387,7
2,567423,12
2,567458,7
2,567480,2
2,567526,17
2,567656,420
2,567721,44
2,567785,6
2,567795,20
2,567803,6
2,567806,6
2,567852,13
2,567860,8
2,568346,334
2,568717,2
2,569029,2
2,569030,9
2,569246,284
2,569255,18
2,569257,19
2,569263,13
2,569343,13
2,569362,13
2,569365,13
2,569650,81
2,569719,6
2,569720,15
2,570488,352
2,570672,259
2,571255,15
2,571281,96
2,571441,363
2,572035,125
2,572051,20
2,572123,16
2,572196,16
2,572197,2
2,572209,7
2,572233,7
2,572236,13
2,572545,4
2,572552,351
2,572854,14
2,573002,25
2,573004,2
2,573452,8
2,573576,434
2,574056,30
2,574059,39
2,574067,34
2,574138,5
2,574285,6
2,574293,9
2,574341,11
2,574352,14
2,574355,4
2,574363,13
2,574383,4
2,574740,131
2,575508,53
2,575510,10
2,575607,376
2,576088,8
2,576090,9
2,576339,541
2,576394,26
2,576664,2
2,576923,31
2,577328,2
2,577747,14
2,578034,4
2,578140,42
2,578143,11
2,578270,441
2,578305,132
2,579196,532
2,579249,2
2,579251,3
2,579252,2
2,579271,10
2,579501,29
2,580063,5
2,580727,528
2,581105,7
2,581175,77
2,581176,8
2,581455,11
2,581457,11
3,536381,35
3,536540,19
3,536557,64
3,536591,40
3,536806,5
3,536975,71
3,536984,29
3,537040,2
3,537136,34
3,537140,33
3,537142,15
3,537155,30
3,537195,32
3,537209,42
3,537213,6
3,537225,62
3,537354,38
3,537368,14
3,537378,19
3,537393,34
3,537394,5
3,537405,46
3,537429,21
3,537472,6
3,537624,57
3,537765,38
3,537800,9
3,537804,11
3,537808,17
3,537862,7
3,537871,25
3,538000,2
3,538009,32
3,538049,5
3,538076,14
3,538163,46
3,538205,60
3,538207,54
3,538209,41
3,538255,51
3,538280,11
3,538283,4
3,538651,23
3,538653,18
3,538654,5
3,538836,22
3,538839,43
3,538846,2
3,538857,10
3,538866,67
3,539030,18
3,539077,3
3,539085,3
3,539181,30
3,539216,2
3,539246,19
3,539247,16
3,539320,18
3,539334,10
3,539400,3
3,539455,28
3,539469,34
3,539473,17
3,539610,26
3,539641,8
3,539675,2
3,539722,29
3,539754,16
3,539831,16
3,539921,5
3,539953,4
3,539982,20
3,539984,14
3,540014,55
3,540021,69
3,540157,51
3,540162,6
3,540163,54
3,540257,13
3,540261,13
3,540363,3
3,540475,9
3,540526,37
3,540534,2
3,540538,31
3,540547,12
3,540680,33
3,540844,4
3,540943,34
3,540954,25
3,540957,35
3,540974,2
3,540994,47
3,541216,27
3,541248,6
3,541253,35
3,541289,40
3,541293,35
3,541410,51
3,541432,4
3,541434,9
3,541575,33
3,541587,14
3,541595,19
3,541670,21
3,541798,16
3,541851,17
3,541859,28
3,541979,14
3,542003,25
3,542004,4
3,542142,4
3,542216,52
3,542217,18
3,542243,17
3,542275,34
3,542278,20
3,542409,15
3,542612,25
3,542620,19
3,542722,3
3,542777,45
3,542862,48
3,542890,79
3,542932,46
3,543033,29
3,543115,18
3,543124,29
3,543128,3
3,543178,12
3,543281,29
3,543389,19
3,543463,33
3,543481,19
3,543523,3
3,543740,23
3,543816,21
3,543976,4
3,543979,39
3,544062,27
3,544066,5
3,544190,15
3,544191,30
3,544197,3
3,544198,3
3,544210,13
3,544301,24
3,544311,49
3,544312,2
3,544315,14
3,544390,9
3,544398,24
3,544466,24
3,544676,41
3,544686,4
3,544777,24
3,544788,36
3,544803,31
3,544819,11
3,544821,2
3,545062,64
3,545063,36
3,545159,4
3,545186,47
3,545225,3
3,545288,33
3,545377,37
3,545545,49
3,545634,18
3,545653,35
3,545657,56
3,545838,36
3,545868,25
3,545979,26
3,545991,29
3,545999,58
3,546000,4
3,546082,2
3,546083,3
3,546249,24
3,546261,47
3,546366,19
3,546380,4
3,546381,9
3,546384,22
3,546397,6
3,546412,5
3,546427,29
3,546509,30
3,546520,41
3,546528,39
3,546541,29
3,546543,49
3,546580,24
3,546731,28
3,546732,19
3,546766,3
3,546767,5
3,546861,24
3,546917,44
3,547019,22
3,547048,10
3,547199,35
3,547202,29
3,547227,4
3,547578,29
3,547579,2
3,547652,30
3,547669,28
3,547688,2
3,547702,15
3,547789,43
3,547809,35
3,547816,9
3,547818,11
3,547819,13
3,547882,38
3,547896,60
3,547944,3
3,547946,3
3,548210,40
3,548449,8
3,548492,36
3,548497,57
3,548656,6
3,548657,2
3,548664,67
3,548856,2
3,548858,14
3,548863,45
3,548870,42
3,548873,3
3,548992,32
3,549014,67
3,549101,20
3,549104,12
3,549118,65
3,549196,22
3,549242,10
3,549273,3
3,549523,3
3,549542,23
3,549667,49
3,549690,84
3,549720,33
3,549721,11
3,549751,18
3,549752,4
3,549942,2
3,550006,53
3,550057,23
3,550312,16
3,550320,83
3,550336,9
3,550343,5
3,550359,53
3,550493,38
3,550532,35
3,550673,9
3,550674,2
3,550829,50
3,550967,3
3,551058,31
3,551181,5
3,551187,4
3,551194,18
3,551250,63
3,551440,59
3,551558,76
3,551647,4
3,551650,54
3,551656,37
3,551657,31
3,551774,28
3,551839,5
3,551894,3
3,551950,21
3,552036,22
3,552108,50
3,552195,3
3,552242,9
3,552243,17
3,552244,14
3,552245,13
3,552246,8
3,552247,11
3,552248,3
3,552249,11
3,552250,2
3,552251,7
3,552262,49
3,552302,26
3,552304,28
3,552307,15
3,552567,3
3,552574,44
3,552640,57
3,552693,2
3,552728,3
3,552729,2
3,552829,33
3,552861,4
3,552894,35
3,552959,12
3,553015,16
3,553151,31
3,553152,19
3,553156,60
3,553203,17
3,553348,35
3,553352,11
3,553375,39
3,553390,93
3,553503,23
3,553686,60
3,553691,34
3,553753,5
3,553860,53
3,553897,15
3,553901,30
3,553931,22
3,554139,52
3,554160,79
3,554268,27
3,554365,28
3,554367,10
3,554491,28
3,554520,48
3,554644,28
3,554770,25
3,554934,3
3,554936,3
3,554939,18
3,554942,41
3,554947,3
3,554994,44
3,555091,28
3,555110,64
3,555199,29
3,555344,30
3,555394,4
3,555395,4
3,555543,13
3,555562,75
3,555746,25
3,555815,49
3,555854,26
3,555855,46
3,555858,12
3,555875,3
3,555947,57
3,556056,96
3,556060,8
3,556067,28
3,556126,21
3,556202,20
3,556206,25
3,556245,63
3,556510,42
3,556572,4
3,556576,31
3,556671,79
3,556887,16
3,556910,91
3,556922,5
3,556953,33
3,557014,4
3,557129,79
3,557136,32
3,557225,10
3,557250,17
3,557278,51
3,557318,13
3,557498,2
3,557523,4
3,557524,5
3,557577,30
3,557605,2
3,557628,29
3,557635,22
3,557636,73
3,557742,18
3,557757,13
3,557764,38
3,557783,3
3,557872,18
3,557953,6
3,558054,3
3,558113,34
3,558114,12
3,558232,101
3,558330,32
3,558431,3
3,558441,49
3,558447,8
3,558558,56
3,558613,30
3,558640,7
3,558702,31
3,558705,23
3,558707,41
3,558708,5
3,558770,26
3,558876,49
3,558877,70
3,558991,37
3,559002,2
3,559010,6
3,559057,25
3,559068,60
3,559141,43
3,559323,5
3,559324,2
3,559459,17
3,559508,13
3,559535,75
3,559606,23
3,559691,34
3,559807,92
3,559900,5
3,559905,8
3,560036,47
3,560089,13
3,560115,31
3,560182,3
3,560183,3
3,560184,4
3,560203,24
3,560204,3
3,560276,27
3,560300,67
3,560368,116
3,560412,27
3,560451,68
3,560534,24
3,560552,40
3,560696,32
3,560711,55
3,560853,33
3,560863,31
3,560892,35
3,560894,19
3,560895,41
3,560897,2
3,560916,9
3,560922,11
3,561112,29
3,561113,111
3,561257,6
3,561295,28
3,561389,7
3,561471,20
3,561472,4
3,561485,57
3,561631,28
3,561645,31
3,561677,7
3,561699,3
3,561704,27
3,561743,5
3,561773,52
3,561798,24
3,561802,6
3,561870,80
3,561897,58
3,562087,30
3,562096,14
3,562102,57
3,562161,65
3,562199,26
3,562272,4
3,562426,2
3,562460,44
3,562545,2
3,562590,2
3,562591,2
3,562619,28
3,562649,35
3,562670,58
3,562779,87
3,562912,12
3,562960,26
3,562973,10
3,562984,61
3,563098,41
3,563169,35
3,563216,62
3,563246,33
3,563247,5
3,563262,30
3,563328,37
3,563538,75
3,563560,4
3,563576,7
3,563638,85
3,563685,7
3,563747,6
3,563764,29
3,563771,27
3,563848,49
3,563850,4
3,563898,3
